municipios,territorio,regiao_cli,latitude,longitude,acq_date,acq_time,daynight,satellite,frp,NOME_UC,GRUPO,Dominio
Ribeirão do Largo,SUDOESTE BAIANO,Sudoeste,-15.49454,-40.54023,2021-09-26,16:16,D,NOAA,3.55,,,
Ribeirão do Largo,SUDOESTE BAIANO,Sudoeste,-15.49123,-40.54076,2021-09-26,16:16,D,NOAA,8.39,,,
Ribeirão do Largo,SUDOESTE BAIANO,Sudoeste,-15.2778,-40.78797,2021-09-26,16:16,D,NOAA,1.95,,,
Cândido Sales,SUDOESTE BAIANO,Sudoeste,-15.45957,-41.16107,2021-09-26,16:16,D,NOAA,2.02,,,
Cândido Sales,SUDOESTE BAIANO,Sudoeste,-15.4524,-41.15854,2021-09-26,16:16,D,NOAA,23.27,,,
Cândido Sales,SUDOESTE BAIANO,Sudoeste,-15.45293,-41.16212,2021-09-26,16:16,D,NOAA,23.27,,,
Cândido Sales,SUDOESTE BAIANO,Sudoeste,-15.44855,-41.15549,2021-09-26,16:16,D,NOAA,103.28,,,
Cândido Sales,SUDOESTE BAIANO,Sudoeste,-15.44962,-41.16265,2021-09-26,16:16,D,NOAA,0.0,,,
Cândido Sales,SUDOESTE BAIANO,Sudoeste,-15.45015,-41.16623,2021-09-26,16:16,D,NOAA,7.13,,,
Cândido Sales,SUDOESTE BAIANO,Sudoeste,-15.44908,-41.15907,2021-09-26,16:16,D,NOAA,0.0,,,
Cândido Sales,SUDOESTE BAIANO,Sudoeste,-15.44523,-41.15602,2021-09-26,16:16,D,NOAA,103.28,,,
Cândido Sales,SUDOESTE BAIANO,Sudoeste,-15.44469,-41.15244,2021-09-26,16:16,D,NOAA,103.28,,,
Cândido Sales,SUDOESTE BAIANO,Sudoeste,-15.44576,-41.1596,2021-09-26,16:16,D,NOAA,0.0,,,
Cândido Sales,SUDOESTE BAIANO,Sudoeste,-15.44191,-41.15656,2021-09-26,16:16,D,NOAA,45.58,,,
Cândido Sales,SUDOESTE BAIANO,Sudoeste,-15.44245,-41.16013,2021-09-26,16:16,D,NOAA,20.16,,,
Cândido Sales,SUDOESTE BAIANO,Sudoeste,-15.43474,-41.15403,2021-09-26,16:16,D,NOAA,2.08,,,
Cândido Sales,SUDOESTE BAIANO,Sudoeste,-15.43089,-41.15099,2021-09-26,16:16,D,NOAA,3.83,,,
Cândido Sales,SUDOESTE BAIANO,Sudoeste,-15.43143,-41.15457,2021-09-26,16:16,D,NOAA,2.08,,,
Cândido Sales,SUDOESTE BAIANO,Sudoeste,-15.42703,-41.26164,2021-09-26,16:16,D,NOAA,2.3,,,
Cândido Sales,SUDOESTE BAIANO,Sudoeste,-15.42371,-41.26216,2021-09-26,16:16,D,NOAA,13.45,,,
Cândido Sales,SUDOESTE BAIANO,Sudoeste,-15.29438,-41.1912,2021-09-26,16:16,D,NOAA,3.02,,,
Cândido Sales,SUDOESTE BAIANO,Sudoeste,-15.29106,-41.19172,2021-09-26,16:16,D,NOAA,7.28,,,
Vitória da Conquista,SUDOESTE BAIANO,Sudoeste,-15.44167,-41.08699,2021-09-26,16:16,D,NOAA,3.61,,,
Vitória da Conquista,SUDOESTE BAIANO,Sudoeste,-15.37261,-40.96626,2021-09-26,16:16,D,NOAA,8.63,,,
Vitória da Conquista,SUDOESTE BAIANO,Sudoeste,-15.29022,-40.87,2021-09-26,16:16,D,NOAA,3.44,,,
Vitória da Conquista,SUDOESTE BAIANO,Sudoeste,-15.2869,-40.87052,2021-09-26,16:16,D,NOAA,3.44,,,
Vitória da Conquista,SUDOESTE BAIANO,Sudoeste,-15.28335,-40.93682,2021-09-26,16:16,D,NOAA,3.26,,,
Tremedal,SUDOESTE BAIANO,Sudoeste,-15.20258,-41.57456,2021-09-26,16:16,D,NOAA,3.31,,,
Tremedal,SUDOESTE BAIANO,Sudoeste,-14.96504,-41.43599,2021-09-26,16:16,D,NOAA,22.32,,,
Caatiba,MÉDIO SUDOESTE DA BAHIA,Sudoeste,-14.92168,-40.34285,2021-09-26,16:16,D,NOAA,3.89,,,
Caatiba,MÉDIO SUDOESTE DA BAHIA,Sudoeste,-14.90836,-40.38897,2021-09-26,16:16,D,NOAA,2.92,,,
Maetinga,SUDOESTE BAIANO,Sudoeste,-14.71143,-41.41795,2021-09-26,16:16,D,NOAA,5.6,,,
Caraíbas,SUDOESTE BAIANO,Sudoeste,-14.63077,-41.28565,2021-09-26,16:16,D,NOAA,15.77,,,
Caraíbas,SUDOESTE BAIANO,Sudoeste,-14.6313,-41.28922,2021-09-26,16:16,D,NOAA,15.77,,,
Caraíbas,SUDOESTE BAIANO,Sudoeste,-14.62745,-41.28617,2021-09-26,16:16,D,NOAA,66.62,,,
Anagé,SUDOESTE BAIANO,Sudoeste,-14.52903,-40.7701,2021-09-26,16:16,D,NOAA,4.4,,,
Jacaraci,SUDOESTE BAIANO,Sudoeste,-14.69123,-42.1542,2021-09-26,16:16,D,NOAA,7.0,,,
Jacaraci,SUDOESTE BAIANO,Sudoeste,-14.67764,-42.35594,2021-09-26,16:16,D,NOAA,3.17,,,
Caculé,SERTÃO PRODUTIVO,Sudoeste,-14.62357,-42.29259,2021-09-26,16:16,D,NOAA,2.77,,,
Caetanos,SUDOESTE BAIANO,Sudoeste,-14.40594,-40.9428,2021-09-26,16:16,D,NOAA,3.81,,,
Caetanos,SUDOESTE BAIANO,Sudoeste,-14.33859,-40.85598,2021-09-26,16:16,D,NOAA,2.22,,,
Aracatu,SUDOESTE BAIANO,Sudoeste,-14.44533,-41.3844,2021-09-26,16:16,D,NOAA,75.44,,,
Pindaí,SERTÃO PRODUTIVO,São Francisco,-14.58993,-42.76006,2021-09-26,16:16,D,NOAA,6.51,,,
Sento Sé,SERTÃO DO SÃO FRANCISCO,Norte,-10.08598,-41.37751,2021-09-26,16:18,D,NOAA,7.97,,,
Uauá,SERTÃO DO SÃO FRANCISCO,Nordeste,-9.75504,-39.65701,2021-09-26,16:18,D,NOAA,9.09,,,
Curaçá,SERTÃO DO SÃO FRANCISCO,Nordeste,-8.75414,-39.67122,2021-09-26,16:18,D,NOAA,7.08,,,
Casa Nova,SERTÃO DO SÃO FRANCISCO,Norte,-9.06348,-41.26074,2021-09-26,16:18,D,NOAA,5.68,,,
Casa Nova,SERTÃO DO SÃO FRANCISCO,Norte,-9.00058,-41.51321,2021-09-26,16:18,D,NOAA,17.5,,,
Correntina,BACIA DO RIO CORRENTE,Oeste,-13.40089,-44.8835,2021-09-26,16:18,D,NOAA,2.92,,,
Correntina,BACIA DO RIO CORRENTE,Oeste,-13.46667,-45.50182,2021-09-26,16:18,D,NOAA,13.68,,,
Correntina,BACIA DO RIO CORRENTE,Oeste,-13.2554,-45.22412,2021-09-26,16:18,D,NOAA,9.06,,,
Correntina,BACIA DO RIO CORRENTE,Oeste,-13.25039,-45.21532,2021-09-26,16:18,D,NOAA,20.14,,,
Correntina,BACIA DO RIO CORRENTE,Oeste,-13.25101,-45.21999,2021-09-26,16:18,D,NOAA,9.06,,,
Correntina,BACIA DO RIO CORRENTE,Oeste,-13.25163,-45.22466,2021-09-26,16:18,D,NOAA,9.06,,,
Correntina,BACIA DO RIO CORRENTE,Oeste,-13.25225,-45.22932,2021-09-26,16:18,D,NOAA,26.89,,,
Correntina,BACIA DO RIO CORRENTE,Oeste,-13.25426,-45.21762,2021-09-26,16:18,D,NOAA,7.68,,,
Correntina,BACIA DO RIO CORRENTE,Oeste,-13.25492,-45.22229,2021-09-26,16:18,D,NOAA,7.68,,,
Correntina,BACIA DO RIO CORRENTE,Oeste,-13.24985,-45.21352,2021-09-26,16:18,D,NOAA,17.39,,,
Correntina,BACIA DO RIO CORRENTE,Oeste,-13.2505,-45.21817,2021-09-26,16:18,D,NOAA,7.68,,,
Correntina,BACIA DO RIO CORRENTE,Oeste,-13.25115,-45.22282,2021-09-26,16:18,D,NOAA,7.68,,,
Correntina,BACIA DO RIO CORRENTE,Oeste,-13.2518,-45.22749,2021-09-26,16:18,D,NOAA,27.65,,,
Correntina,BACIA DO RIO CORRENTE,Oeste,-13.25245,-45.23213,2021-09-26,16:18,D,NOAA,27.65,,,
Correntina,BACIA DO RIO CORRENTE,Oeste,-13.53834,-44.89019,2021-09-26,16:18,D,NOAA,2.87,,,
Correntina,BACIA DO RIO CORRENTE,Oeste,-13.53896,-44.89479,2021-09-26,16:18,D,NOAA,10.26,,,
Correntina,BACIA DO RIO CORRENTE,Oeste,-13.54103,-44.89719,2021-09-26,16:18,D,NOAA,5.37,,,
Correntina,BACIA DO RIO CORRENTE,Oeste,-13.53603,-44.88857,2021-09-26,16:18,D,NOAA,2.89,,,
Correntina,BACIA DO RIO CORRENTE,Oeste,-13.53667,-44.89316,2021-09-26,16:18,D,NOAA,5.37,,,
Correntina,BACIA DO RIO CORRENTE,Oeste,-13.52181,-44.89523,2021-09-26,16:18,D,NOAA,3.39,,,
Correntina,BACIA DO RIO CORRENTE,Oeste,-13.5181,-44.89574,2021-09-26,16:18,D,NOAA,9.37,,,
Correntina,BACIA DO RIO CORRENTE,Oeste,-13.5113,-44.90129,2021-09-26,16:18,D,NOAA,2.45,,,
Ibipitanga,BACIA DO PARAMIRIM,São Francisco,-12.92849,-42.23466,2021-09-26,16:18,D,NOAA,59.21,,,
Ibipitanga,BACIA DO PARAMIRIM,São Francisco,-12.75843,-42.37171,2021-09-26,16:18,D,NOAA,15.54,,,
Bom Jesus da Lapa,VELHO CHICO,São Francisco,-13.00108,-43.2512,2021-09-26,16:18,D,NOAA,113.05,,,
Bom Jesus da Lapa,VELHO CHICO,São Francisco,-13.41946,-43.17292,2021-09-26,16:18,D,NOAA,16.51,,,
Andaraí,CHAPADA DIAMANTINA,Chapada Diamantina,-12.57379,-41.073,2021-09-26,16:18,D,NOAA,11.51,,,
Ibitiara,CHAPADA DIAMANTINA,São Francisco,-12.66364,-42.21042,2021-09-26,16:18,D,NOAA,5.06,,,
Brejolândia,BACIA DO RIO CORRENTE,São Francisco,-12.40637,-43.73545,2021-09-26,16:18,D,NOAA,6.54,,,
Ibotirama,VELHO CHICO,São Francisco,-12.1287,-43.20959,2021-09-26,16:18,D,NOAA,12.08,,,
Ibotirama,VELHO CHICO,São Francisco,-12.12476,-43.20636,2021-09-26,16:18,D,NOAA,10.56,,,
Morro do Chapéu,CHAPADA DIAMANTINA,Chapada Diamantina,-11.61557,-41.04205,2021-09-26,16:18,D,NOAA,3.61,,,
Morro do Chapéu,CHAPADA DIAMANTINA,Chapada Diamantina,-11.57604,-41.20417,2021-09-26,16:18,D,NOAA,6.91,,,
Morro do Chapéu,CHAPADA DIAMANTINA,Chapada Diamantina,-11.52415,-41.46393,2021-09-26,16:18,D,NOAA,2.84,,,
Barreiras,BACIA DO RIO GRANDE,Oeste,-12.20418,-45.43095,2021-09-26,16:18,D,NOAA,5.64,,,
Barreiras,BACIA DO RIO GRANDE,Oeste,-12.2048,-45.43557,2021-09-26,16:18,D,NOAA,5.99,,,
Barreiras,BACIA DO RIO GRANDE,Oeste,-12.20418,-45.43378,2021-09-26,16:18,D,NOAA,5.67,,,
Barreiras,BACIA DO RIO GRANDE,Oeste,-12.2004,-45.43424,2021-09-26,16:18,D,NOAA,5.67,,,
Barreiras,BACIA DO RIO GRANDE,Oeste,-12.19663,-45.43468,2021-09-26,16:18,D,NOAA,6.04,,,
Barreiras,BACIA DO RIO GRANDE,Oeste,-12.19728,-45.43932,2021-09-26,16:18,D,NOAA,6.04,,,
Barreiras,BACIA DO RIO GRANDE,Oeste,-12.19793,-45.44395,2021-09-26,16:18,D,NOAA,20.11,,,
Barreiras,BACIA DO RIO GRANDE,Oeste,-12.19858,-45.44856,2021-09-26,16:18,D,NOAA,20.11,,,
Barreiras,BACIA DO RIO GRANDE,Oeste,-12.1935,-45.43979,2021-09-26,16:18,D,NOAA,6.04,,,
Barreiras,BACIA DO RIO GRANDE,Oeste,-12.19415,-45.44442,2021-09-26,16:18,D,NOAA,20.11,,,
Barreiras,BACIA DO RIO GRANDE,Oeste,-12.1948,-45.44905,2021-09-26,16:18,D,NOAA,20.11,,,
Barreiras,BACIA DO RIO GRANDE,Oeste,-12.19038,-45.44491,2021-09-26,16:18,D,NOAA,4.4,,,
Riachão das Neves,BACIA DO RIO GRANDE,Oeste,-11.77861,-45.03686,2021-09-26,16:18,D,NOAA,12.2,,,
Riachão das Neves,BACIA DO RIO GRANDE,Oeste,-11.74021,-45.00249,2021-09-26,16:18,D,NOAA,6.15,,,
Riachão das Neves,BACIA DO RIO GRANDE,Oeste,-11.74203,-45.01558,2021-09-26,16:18,D,NOAA,4.84,,,
Riachão das Neves,BACIA DO RIO GRANDE,Oeste,-11.72176,-45.18684,2021-09-26,16:18,D,NOAA,8.92,,,
Riachão das Neves,BACIA DO RIO GRANDE,Oeste,-11.71744,-45.18288,2021-09-26,16:18,D,NOAA,8.92,,,
Riachão das Neves,BACIA DO RIO GRANDE,Oeste,-11.71806,-45.18731,2021-09-26,16:18,D,NOAA,8.92,,,
Riachão das Neves,BACIA DO RIO GRANDE,Oeste,-11.71935,-45.19638,2021-09-26,16:18,D,NOAA,14.83,,,
Riachão das Neves,BACIA DO RIO GRANDE,Oeste,-11.71437,-45.1878,2021-09-26,16:18,D,NOAA,7.31,,,
Riachão das Neves,BACIA DO RIO GRANDE,Oeste,-11.71501,-45.19231,2021-09-26,16:18,D,NOAA,13.34,,,
Riachão das Neves,BACIA DO RIO GRANDE,Oeste,-11.71564,-45.19682,2021-09-26,16:18,D,NOAA,13.34,,,
Riachão das Neves,BACIA DO RIO GRANDE,Oeste,-11.71822,-45.21509,2021-09-26,16:18,D,NOAA,7.11,,,
Riachão das Neves,BACIA DO RIO GRANDE,Oeste,-11.71131,-45.19281,2021-09-26,16:18,D,NOAA,13.34,,,
Riachão das Neves,BACIA DO RIO GRANDE,Oeste,-11.71194,-45.1973,2021-09-26,16:18,D,NOAA,13.34,,,
Riachão das Neves,BACIA DO RIO GRANDE,Oeste,-11.71451,-45.21555,2021-09-26,16:18,D,NOAA,7.11,,,
Riachão das Neves,BACIA DO RIO GRANDE,Oeste,-11.48413,-45.06255,2021-09-26,16:18,D,NOAA,5.06,,,
Riachão das Neves,BACIA DO RIO GRANDE,Oeste,-11.46826,-45.02947,2021-09-26,16:18,D,NOAA,2.99,,,
Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.86042,-44.25308,2021-09-26,16:18,D,NOAA,4.84,,,
Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.85681,-44.25361,2021-09-26,16:18,D,NOAA,4.84,,,
Iramaia,CHAPADA DIAMANTINA,Chapada Diamantina,-13.3206,-41.09906,2021-09-26,16:18,D,NOAA,3.79,,,
Iramaia,CHAPADA DIAMANTINA,Chapada Diamantina,-13.28151,-40.97554,2021-09-26,16:18,D,NOAA,2.94,,,
Iramaia,CHAPADA DIAMANTINA,Chapada Diamantina,-13.5068,-40.78576,2021-09-26,16:18,D,NOAA,58.12,,,
Iramaia,CHAPADA DIAMANTINA,Chapada Diamantina,-13.45567,-40.8054,2021-09-26,16:18,D,NOAA,6.0,,,
Iramaia,CHAPADA DIAMANTINA,Chapada Diamantina,-13.45621,-40.80895,2021-09-26,16:18,D,NOAA,10.36,,,
Iramaia,CHAPADA DIAMANTINA,Chapada Diamantina,-13.45236,-40.80593,2021-09-26,16:18,D,NOAA,6.0,,,
Planaltino,VALE DO JiQUIRIÇÁ,Sudoeste,-13.19538,-40.45825,2021-09-26,16:18,D,NOAA,2.7,,,
Planaltino,VALE DO JiQUIRIÇÁ,Sudoeste,-13.19593,-40.46183,2021-09-26,16:18,D,NOAA,2.7,,,
Serra do Ramalho,VELHO CHICO,São Francisco,-13.62911,-43.68759,2021-09-26,16:18,D,NOAA,6.75,,,
Serra do Ramalho,VELHO CHICO,São Francisco,-13.2672,-43.80864,2021-09-26,16:18,D,NOAA,8.57,,,
Serra do Ramalho,VELHO CHICO,São Francisco,-13.26778,-43.81264,2021-09-26,16:18,D,NOAA,8.57,,,
Serra do Ramalho,VELHO CHICO,São Francisco,-13.26835,-43.81665,2021-09-26,16:18,D,NOAA,10.62,,,
Serra do Ramalho,VELHO CHICO,São Francisco,-13.26018,-43.80969,2021-09-26,16:18,D,NOAA,35.69,,,
Serra do Ramalho,VELHO CHICO,São Francisco,-13.25309,-43.8353,2021-09-26,16:18,D,NOAA,10.41,,,
Serra do Ramalho,VELHO CHICO,São Francisco,-13.25366,-43.83932,2021-09-26,16:18,D,NOAA,10.41,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.40782,-43.90836,2021-09-26,16:18,D,NOAA,19.26,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.40838,-43.91239,2021-09-26,16:18,D,NOAA,39.59,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.40894,-43.91642,2021-09-26,16:18,D,NOAA,39.59,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.40541,-43.91692,2021-09-26,16:18,D,NOAA,39.59,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.40299,-43.92552,2021-09-26,16:18,D,NOAA,15.94,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.40243,-43.92147,2021-09-26,16:18,D,NOAA,15.94,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.40356,-43.92957,2021-09-26,16:18,D,NOAA,59.82,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.39778,-43.91392,2021-09-26,16:18,D,NOAA,5.91,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.39946,-43.92604,2021-09-26,16:18,D,NOAA,15.94,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.40279,-43.92459,2021-09-26,16:18,D,NOAA,14.54,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.40221,-43.92055,2021-09-26,16:18,D,NOAA,14.54,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.40337,-43.92863,2021-09-26,16:18,D,NOAA,36.41,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.39926,-43.92511,2021-09-26,16:18,D,NOAA,14.54,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.39984,-43.92916,2021-09-26,16:18,D,NOAA,36.41,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.38931,-43.906,2021-09-26,16:18,D,NOAA,127.49,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.39104,-43.91807,2021-09-26,16:18,D,NOAA,6.97,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.38635,-43.91053,2021-09-26,16:18,D,NOAA,47.39,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.38693,-43.91456,2021-09-26,16:18,D,NOAA,6.89,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.38751,-43.91859,2021-09-26,16:18,D,NOAA,6.89,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.3834,-43.91508,2021-09-26,16:18,D,NOAA,6.89,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.38282,-43.91105,2021-09-26,16:18,D,NOAA,47.39,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.38044,-43.91963,2021-09-26,16:18,D,NOAA,64.06,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.37987,-43.9156,2021-09-26,16:18,D,NOAA,64.06,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.37634,-43.91613,2021-09-26,16:18,D,NOAA,64.06,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.37749,-43.9242,2021-09-26,16:18,D,NOAA,9.78,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.37691,-43.92015,2021-09-26,16:18,D,NOAA,64.06,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.37338,-43.92068,2021-09-26,16:18,D,NOAA,149.96,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.37396,-43.92473,2021-09-26,16:18,D,NOAA,21.09,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.37281,-43.91665,2021-09-26,16:18,D,NOAA,149.96,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.36985,-43.92122,2021-09-26,16:18,D,NOAA,149.96,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.37043,-43.92526,2021-09-26,16:18,D,NOAA,21.09,,,
Boa Vista do Tupim,PIEMONTE DO PARAGUAÇU,Chapada Diamantina,-12.97224,-40.95,2021-09-26,16:18,D,NOAA,5.05,,,
Gentio do Ouro,IRECÊ,São Francisco,-11.29406,-42.55005,2021-09-26,16:18,D,NOAA,4.57,,,
Mirangaba,PIEMONTE DA DIAMANTINA,Norte,-10.93756,-40.71601,2021-09-26,16:18,D,NOAA,50.35,,,
Mirangaba,PIEMONTE DA DIAMANTINA,Norte,-10.93422,-40.71654,2021-09-26,16:18,D,NOAA,50.35,,,
Manoel Vitorino,MÉDIO RIO DE CONTAS,Sudoeste,-14.05666,-40.74242,2021-09-26,16:18,D,NOAA,19.08,,,
Manoel Vitorino,MÉDIO RIO DE CONTAS,Sudoeste,-14.05334,-40.74295,2021-09-26,16:18,D,NOAA,19.08,,,
Manoel Vitorino,MÉDIO RIO DE CONTAS,Sudoeste,-14.00385,-40.68559,2021-09-26,16:18,D,NOAA,11.22,,,
Malhada de Pedras,SERTÃO PRODUTIVO,Sudoeste,-14.23212,-41.93306,2021-09-26,16:18,D,NOAA,3.61,,,
Lagoa Real,SERTÃO PRODUTIVO,São Francisco,-13.93388,-42.25723,2021-09-26,16:18,D,NOAA,2.44,,,
Lagoa Real,SERTÃO PRODUTIVO,São Francisco,-13.93052,-42.25775,2021-09-26,16:18,D,NOAA,18.86,,,
Igaporã,VELHO CHICO,São Francisco,-14.00108,-42.86866,2021-09-26,16:18,D,NOAA,10.3,,,
Igaporã,VELHO CHICO,São Francisco,-13.99767,-42.86918,2021-09-26,16:18,D,NOAA,10.3,,,
Carinhanha,VELHO CHICO,São Francisco,-14.16358,-44.02384,2021-09-26,16:18,D,NOAA,4.98,,,
Carinhanha,VELHO CHICO,São Francisco,-13.85976,-43.94451,2021-09-26,16:18,D,NOAA,5.26,,,
Maracás,VALE DO JiQUIRIÇÁ,Sudoeste,-13.39334,-40.31168,2021-09-26,16:18,D,NOAA,4.33,,,
Iaçu,PIEMONTE DO PARAGUAÇU,Chapada Diamantina,-12.72383,-40.09572,2021-09-26,16:18,D,NOAA,4.09,,,
Iaçu,PIEMONTE DO PARAGUAÇU,Chapada Diamantina,-12.72214,-40.0965,2021-09-26,16:18,D,NOAA,3.3,,,
Formosa do Rio Preto,BACIA DO RIO GRANDE,Oeste,-11.09196,-45.36635,2021-09-26,02:06,N,TERRA,31.47,APA do Rio Preto,Uso Sustentável,Estadual
Formosa do Rio Preto,BACIA DO RIO GRANDE,Oeste,-11.09219,-45.37302,2021-09-26,02:06,N,TERRA,51.7,APA do Rio Preto,Uso Sustentável,Estadual
Formosa do Rio Preto,BACIA DO RIO GRANDE,Oeste,-11.07747,-45.37551,2021-09-26,02:06,N,TERRA,22.74,APA do Rio Preto,Uso Sustentável,Estadual
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-13.95992,-45.29586,2021-09-26,12:57,D,TERRA,58.36,RVS das Veredas do Oeste Baiano,Proteção Integral,Federal
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-13.9628,-45.27868,2021-09-26,12:57,D,TERRA,281.3,RVS das Veredas do Oeste Baiano,Proteção Integral,Federal
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-13.96568,-45.26148,2021-09-26,12:57,D,TERRA,31.57,RVS das Veredas do Oeste Baiano,Proteção Integral,Federal
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-13.9674,-45.28615,2021-09-26,12:57,D,TERRA,133.13,RVS das Veredas do Oeste Baiano,Proteção Integral,Federal
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-13.97038,-45.26912,2021-09-26,12:57,D,TERRA,35.05,RVS das Veredas do Oeste Baiano,Proteção Integral,Federal
Jaborandi,BACIA DO RIO CORRENTE,Oeste,-14.23185,-45.79108,2021-09-26,12:57,D,TERRA,27.99,RVS das Veredas do Oeste Baiano,Proteção Integral,Federal
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.98151,-45.32948,2021-09-26,02:04,N,TERRA,34.44,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-13.17444,-45.66607,2021-09-26,02:04,N,TERRA,56.04,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-13.16606,-45.66113,2021-09-26,02:04,N,TERRA,44.0,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.65712,-45.74283,2021-09-26,02:06,N,TERRA,175.53,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.63909,-45.72159,2021-09-26,02:06,N,TERRA,33.5,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.64326,-45.74532,2021-09-26,02:06,N,TERRA,71.03,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.62938,-45.74773,2021-09-26,02:06,N,TERRA,223.42,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.63353,-45.77119,2021-09-26,02:06,N,TERRA,162.54,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.65227,-45.74995,2021-09-26,02:06,N,TERRA,166.29,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.63442,-45.72879,2021-09-26,02:06,N,TERRA,33.43,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.63841,-45.75245,2021-09-26,02:06,N,TERRA,219.43,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.64237,-45.7759,2021-09-26,02:06,N,TERRA,72.17,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.62453,-45.7548,2021-09-26,02:06,N,TERRA,31.74,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.60544,-45.7376,2021-09-26,05:14,N,AQUA,54.85,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.62321,-45.73976,2021-09-26,05:14,N,AQUA,51.57,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.62158,-45.74728,2021-09-26,05:14,N,AQUA,59.49,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.64724,-45.75385,2021-09-26,12:57,D,TERRA,50.57,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.65061,-45.73422,2021-09-26,12:57,D,TERRA,40.66,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.65998,-45.75596,2021-09-26,12:57,D,TERRA,27.34,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-12.73832,-45.83637,2021-09-26,12:57,D,TERRA,24.39,,,
São Desidério,BACIA DO RIO GRANDE,Oeste,-13.00166,-45.29709,2021-09-26,12:57,D,TERRA,105.26,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.38961,-43.92054,2021-09-26,02:04,N,TERRA,36.01,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.40525,-43.9174,2021-09-26,02:04,N,TERRA,28.67,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.39878,-43.91184,2021-09-26,02:04,N,TERRA,43.39,,,
São Félix do Coribe,BACIA DO RIO CORRENTE,São Francisco,-13.39306,-43.92666,2021-09-26,12:57,D,TERRA,30.73,,,
